file,label,duration_sec,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,onset_count,low_band_ratio,mid_band_ratio,high_band_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 19.wav,hihat,0.18575963718820862,0.013855737634003162,0.0114064309746027,0.2928059895833333,4758.490736190421,2868.553095054237,8033.0810546875,0.2202213704586029,0.31833237409591675,0.6786704063415527,2.0,0.6530928344501558,0.17513215230904705,0.1717750063617515,-220.5086212158203,101.82743835449219,0.3623415529727936,12.06495189666748,11.58724594116211,15.870447158813477,23.261688232421875,3.775536298751831,1.21273672580719,4.587775707244873,13.880754470825195,5.0861968994140625,3.5951788425445557,4.184731960296631,2.88653826713562,3.316223621368408,-3.0074782371520996,2.8465797901153564,4.291897773742676,2.7189440727233887,-1.6566863059997559,3.934128999710083,2.4951705932617188,2.488168239593506,4.534975051879883,2.907811164855957
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 2.wav,hihat,0.13931972789115646,0.0373234860599041,0.03214554488658905,0.28062220982142855,4103.824453501527,2275.4930728281875,6527.63671875,0.06827928125858307,0.28274664282798767,0.5447753667831421,1.0,0.16620159066421064,0.4320064825588863,0.40179191882663484,-203.34738159179688,113.8032455444336,-5.357375621795654,33.549861907958984,-18.823076248168945,20.133485794067383,22.132768630981445,5.0804009437561035,-9.956384658813477,6.509099960327148,20.171812057495117,4.765170097351074,-6.414468288421631,4.242220878601074,8.250112533569336,5.443343639373779,-1.9902650117874146,8.365269660949707,4.936254024505615,3.3042080402374268,2.4089062213897705,5.208974838256836,-3.757410764694214,3.019113063812256,-12.475893020629883,2.895535469055176
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 20.wav,hihat,0.16253968253968254,0.040645889937877655,0.031518612056970596,0.35894775390625,4956.0337168198075,2569.661450830179,7723.6907958984375,0.20623420178890228,0.257180392742157,0.5872213840484619,1.0,0.2961762311327482,0.34000756814455096,0.3638161959219228,-174.51052856445312,137.074951171875,-16.593042373657227,7.462275505065918,-6.72581672668457,11.147222518920898,9.75965690612793,7.383235454559326,-12.467320442199707,8.179801940917969,11.918411254882812,5.657615661621094,-2.9034409523010254,4.916958332061768,-2.301584243774414,4.762938499450684,-3.017855644226074,4.969383239746094,3.8455445766448975,5.633883476257324,1.0174658298492432,4.795892715454102,2.433448076248169,3.146369457244873,-0.5671102404594421,3.036973476409912
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 21.wav,hihat,0.13931972789115646,0.035317402333021164,0.027342338114976883,0.31298828125,4552.25034663457,2516.9831565678674,7267.4560546875,0.16266803443431854,0.1248726099729538,0.23786777257919312,1.0,0.5004834510085384,0.24780448634105806,0.2517120584850437,-198.0024871826172,146.29931640625,-10.213919639587402,11.683960914611816,-5.768089294433594,13.86235237121582,27.4130916595459,7.6637701988220215,-4.715393543243408,7.483654975891113,13.912817001342773,6.264950275421143,-6.244757175445557,6.634159564971924,4.094348907470703,5.573348522186279,-1.703315019607544,3.9967095851898193,10.611279487609863,3.076535940170288,4.89093017578125,3.0750298500061035,4.718648433685303,1.763238787651062,-2.6454849243164062,3.7519161701202393
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 22.wav,hihat,0.13931972789115646,0.044264018535614014,0.030758177861571312,0.43924386160714285,6086.179402920416,2637.2053531108727,8996.2646484375,0.11248620599508286,0.5035051107406616,0.6225939989089966,2.0,0.26148588967205255,0.13113621196597647,0.6073778929330301,-216.68515014648438,135.5356903076172,-41.74718475341797,33.158660888671875,15.459244728088379,9.471254348754883,3.073087215423584,7.487456798553467,2.4500441551208496,7.026747226715088,9.091105461120605,4.76255464553833,-7.035773277282715,5.274637699127197,8.779230117797852,4.014698028564453,5.607532978057861,3.425974130630493,-0.059221334755420685,1.9725342988967896,2.8902814388275146,2.8182456493377686,13.436307907104492,5.2767839431762695,0.4958209991455078,0.9901030659675598
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 23.wav,hihat,0.13931972789115646,0.011096497997641563,0.008772233501076698,0.2783203125,4027.269139928189,2200.976032909622,6350.7568359375,0.0902479737997055,0.5025956630706787,1.1560319662094116,1.0,0.10968106007403271,0.5294529803394893,0.3608659264035659,-272.1888122558594,103.21220397949219,5.236283779144287,22.959365844726562,-22.518144607543945,9.607867240905762,20.295745849609375,5.848586559295654,-30.84903335571289,7.648833751678467,-3.575605869293213,6.279369831085205,-8.624308586120605,5.960014820098877,4.443858623504639,1.3433613777160645,-3.2501049041748047,2.8777616024017334,-4.698921203613281,3.974984645843506,-6.0773186683654785,1.178982138633728,9.336442947387695,2.0339066982269287,-5.324908256530762,0.8331151604652405
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 24.wav,hihat,0.301859410430839,0.011473714374005795,0.012607702054083347,0.37430245535714285,5142.612709906688,2121.5501193649197,7515.85693359375,0.03851843252778053,0.5551168918609619,1.1408230066299438,2.0,0.0003269675924469464,0.1778752193890346,0.8217977725625805,-395.8113098144531,63.09699249267578,-158.8533477783203,41.19823455810547,-60.427425384521484,8.055708885192871,37.6862678527832,12.625332832336426,10.496519088745117,10.13277530670166,0.68354731798172,6.360032558441162,-13.670198440551758,4.61048698425293,4.180629253387451,7.596701622009277,8.694071769714355,3.6248433589935303,3.6638729572296143,5.363674163818359,-10.203836441040039,2.949674129486084,-2.676748037338257,2.4699230194091797,6.791018962860107,3.53867506980896
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 25.wav,hihat,0.14829931972789115,0.10094083100557327,0.06930068135261536,0.36544363839285715,5087.555209620438,2334.5200474321027,7711.962890625,0.1837206929922104,0.6454786658287048,1.531968355178833,1.0,0.04143491009375567,0.345004332404268,0.6135607541970244,-105.05104064941406,72.73877716064453,-41.18242263793945,20.17742156982422,-26.92741584777832,7.195043563842773,-5.6377763748168945,7.567949295043945,-30.143482208251953,7.053327560424805,7.465170860290527,3.6325998306274414,3.149092435836792,2.0320065021514893,1.4707075357437134,3.6562085151672363,-0.3073942959308624,2.2517406940460205,1.1453319787979126,4.095736980438232,-9.868803024291992,2.264573097229004,-0.2348029613494873,1.4301177263259888,-0.7580295205116272,2.659663677215576
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 26.wav,hihat,0.13950113378684809,0.09998229891061783,0.03414097800850868,0.4017857142857143,5765.5184441295105,2332.69218861546,8579.443359375,0.1597389280796051,0.6281371712684631,1.07686448097229,1.0,0.031153864908669112,0.2717515090529769,0.6970946225722493,-94.58208465576172,40.16604232788086,-72.96522521972656,6.1152849197387695,-25.148998260498047,11.614285469055176,-2.4545416831970215,2.888707399368286,-20.214115142822266,3.606372356414795,3.5034940242767334,1.303467869758606,-2.255038022994995,1.562520980834961,-4.148756504058838,2.0886623859405518,4.891207695007324,2.0673940181732178,1.5549490451812744,3.234886646270752,2.0409998893737793,2.340644598007202,0.1972571462392807,1.814569115638733,-3.168870210647583,2.548574447631836
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 27.wav,hihat,0.16090702947845806,0.1809074580669403,0.08929900825023651,0.40638950892857145,5675.75915026533,2339.5882369795168,8704.0283203125,0.12963055074214935,0.7315999269485474,1.6642398834228516,1.0,0.028737184733380668,0.22520367904217994,0.746059134049825,-74.700927734375,55.456703186035156,-78.84527587890625,5.3651652336120605,-25.56163215637207,7.647289752960205,5.002985954284668,5.515222072601318,-19.01812744140625,4.449461936950684,-0.02930627577006817,5.499836444854736,-5.435120582580566,3.1542866230010986,-9.627883911132812,1.8303486108779907,-1.090071201324463,5.154421806335449,0.034120697528123856,1.639877438545227,-3.151441812515259,2.5286648273468018,-2.989449977874756,2.854935646057129,2.1845757961273193,3.5191733837127686
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 28.wav,hihat,0.17873015873015874,0.03770516440272331,0.0207547415047884,0.24725341796875,4335.321670658561,3105.1487106005757,8182.6171875,0.16332130134105682,0.19985082745552063,0.3263545632362366,1.0,0.6816451187558231,0.15330833394625876,0.16504654492190404,-135.57870483398438,71.0328598022461,14.687973022460938,22.2010440826416,17.237503051757812,7.10122537612915,19.213796615600586,7.7399492263793945,11.901683807373047,4.18731164932251,16.769533157348633,2.9922947883605957,8.347359657287598,2.2668795585632324,5.212460517883301,3.041069984436035,3.069912910461426,1.1804871559143066,4.435874938964844,1.5389670133590698,-3.447730541229248,2.6401267051696777,1.533905267715454,3.329097270965576,-1.028538703918457,2.110682725906372
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 29.wav,hihat,0.16090702947845806,0.036046672612428665,0.020541924983263016,0.3778599330357143,5043.691551808062,2608.072928548539,7894.9951171875,0.21001282334327698,0.3586832880973816,0.6979966163635254,1.0,0.3544981269208448,0.22966202985838693,0.4158398379322005,-133.3339080810547,51.545555114746094,-10.329866409301758,17.894737243652344,11.554011344909668,4.824253559112549,25.131425857543945,4.2828874588012695,-4.488097667694092,2.5957822799682617,9.655845642089844,7.439556121826172,-0.9093532562255859,3.4713847637176514,5.447624206542969,1.7242251634597778,-6.092126369476318,2.50618839263916,-2.599818706512451,3.6418159008026123,-0.6707921028137207,4.125081539154053,0.2019333690404892,3.2736527919769287,-7.438695430755615,4.490600109100342
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 3.wav,hihat,0.16253968253968254,0.03322188928723335,0.026785915717482567,0.36505126953125,5121.474285355204,2752.57202327424,8513.690185546875,0.25093886256217957,0.23195868730545044,0.6069221496582031,1.0,0.10975299249792349,0.5023043933317822,0.38794260797556923,-169.29994201660156,111.7947006225586,-17.110509872436523,9.82208251953125,-14.445724487304688,4.544275283813477,-5.102015018463135,2.7135629653930664,-17.999114990234375,2.3873326778411865,-5.04386043548584,3.2433953285217285,-8.186161041259766,1.8080257177352905,0.9232275485992432,3.3402135372161865,2.23231840133667,4.745971202850342,2.9136130809783936,4.190230846405029,-1.1667675971984863,2.020893096923828,-2.410498857498169,2.285698413848877,-8.530717849731445,3.4264187812805176
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 30.wav,hihat,0.18317460317460318,0.038520921021699905,0.031083932146430016,0.38470458984375,5182.468974779107,2900.255163042524,8497.540283203125,0.16220170259475708,0.28282296657562256,0.5889813303947449,1.0,0.2776321584011618,0.26662827722995297,0.4557395594296314,-159.93397521972656,87.70335388183594,-5.955531120300293,25.03375244140625,12.769220352172852,12.233758926391602,8.376794815063477,7.097878932952881,1.3679074048995972,1.1248201131820679,10.228193283081055,1.7056282758712769,-0.1635739803314209,7.071043968200684,0.5363720655441284,2.8762433528900146,-4.901902198791504,4.628016948699951,7.870169639587402,3.3030314445495605,4.352001190185547,5.2744855880737305,0.8775316476821899,3.0694103240966797,-5.42838191986084,4.27095365524292
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 31.wav,hihat,0.24621315192743765,0.04053248092532158,0.03597042337059975,0.12717507102272727,3631.599780558467,3193.202828306392,7189.153497869318,0.0368085652589798,1.4539014101028442,2.4922332763671875,2.0,0.5911472469522382,0.21945088283094888,0.18940186721064173,-224.55287170410156,120.07865142822266,31.841276168823242,22.269750595092773,55.56644058227539,15.734553337097168,12.892923355102539,12.55214786529541,-2.1179373264312744,15.51383113861084,4.503661632537842,6.927421569824219,-5.063322067260742,7.224636077880859,-11.131875038146973,11.867975234985352,-7.676334857940674,4.570396423339844,-3.6699132919311523,7.188014507293701,-7.769683837890625,2.3540802001953125,-0.6640715003013611,5.924674034118652,-7.142833232879639,3.9112889766693115
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 32.wav,hihat,0.16036281179138323,0.04616909474134445,0.023775869980454445,0.40345982142857145,5373.815770857529,2418.907819431901,8053.41796875,0.18539826571941376,0.6347214579582214,1.2874324321746826,1.0,0.23809587796257378,0.24061036337847222,0.5212937533314553,-126.24584197998047,53.82540512084961,-23.437597274780273,10.802349090576172,13.411386489868164,6.113244533538818,23.508159637451172,2.596459150314331,-11.990930557250977,2.4208176136016846,10.517783164978027,1.5476194620132446,-3.6815130710601807,2.1057872772216797,0.11589191854000092,4.239136219024658,-3.607969045639038,4.292038917541504,1.1956456899642944,5.155121326446533,-4.121903896331787,2.2648775577545166,-0.26342636346817017,1.5918303728103638,-5.995126247406006,2.2135519981384277
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 33.wav,hihat,0.3122448979591837,0.015622674487531185,0.013048103079199791,0.17525809151785715,4234.163413971262,3303.5404889641804,8269.51904296875,0.06358671188354492,0.5524735450744629,0.9866892099380493,2.0,0.799015163186838,0.07584693707685035,0.12513789491459917,-257.4071350097656,94.97898864746094,14.344305992126465,24.53570556640625,42.928382873535156,11.011691093444824,21.012868881225586,6.492243766784668,7.3825154304504395,4.576301097869873,18.371461868286133,7.821654319763184,6.294947147369385,4.3653106689453125,10.82075309753418,1.5533597469329834,10.196911811828613,1.8586643934249878,6.790019512176514,5.935120582580566,3.9803123474121094,5.524572849273682,4.9525861740112305,4.716208457946777,4.0656843185424805,4.504289150238037
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 34.wav,hihat,0.2786394557823129,0.011734133586287498,0.010439177043735981,0.44959435096153844,6398.985515123715,2583.4964582950884,9256.792743389424,0.15691503882408142,0.7353439331054688,0.9389218688011169,2.0,0.503534141168564,0.03980609430047219,0.45665975008307347,-320.6549072265625,112.8658676147461,-34.051151275634766,30.630878448486328,55.91918182373047,27.15707015991211,13.238500595092773,8.270366668701172,-8.225174903869629,6.999690532684326,12.777144432067871,9.19475269317627,-0.16682228446006775,9.016569137573242,-6.414607048034668,5.702646732330322,7.517492294311523,5.7811455726623535,5.665250778198242,7.918595790863037,-2.229879856109619,4.635848522186279,4.940467357635498,10.107223510742188,-2.5264077186584473,8.683537483215332
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 35.wav,hihat,0.16253968253968254,0.004489568527787924,0.004442125093191862,0.28216552734375,5187.691934131173,3049.365363014309,8673.843383789062,0.11091289669275284,0.1540975421667099,0.21584126353263855,2.0,0.5401533773772456,0.08749680258285589,0.3723497894760907,-362.6756286621094,107.28707885742188,7.032761096954346,24.856689453125,41.32464599609375,15.383910179138184,10.859138488769531,2.0284392833709717,-2.5016791820526123,5.141712188720703,13.754840850830078,2.911207914352417,7.169829368591309,2.1775968074798584,11.657761573791504,1.9756594896316528,4.899487018585205,3.0862793922424316,0.30407097935676575,4.08319616317749,-2.3688905239105225,3.6251060962677,-1.16314697265625,6.384065628051758,-4.647241592407227,3.105139970779419
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 36.wav,hihat,0.09714285714285714,0.043489210307598114,0.020077556371688843,0.408203125,6794.184296106838,2282.0710591162697,9470.302734375,0.1011572852730751,0.316515177488327,0.633030354976654,1.0,0.040958333147099214,0.10066878274633481,0.8583728768161168,-208.3908233642578,78.66629028320312,-88.78616333007812,9.651283264160156,3.7813637256622314,7.078987121582031,-3.6656413078308105,1.6560903787612915,-11.90881061553955,3.9060792922973633,11.562372207641602,3.2719995975494385,1.743645429611206,3.5305898189544678,-5.390168190002441,1.7967332601547241,1.3396931886672974,1.2876194715499878,0.3054717183113098,3.9312360286712646,3.8692893981933594,2.752892017364502,-0.11691296100616455,2.964426279067993,-3.8764164447784424,0.975829005241394
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 37.wav,hihat,0.24884353741496598,0.05793851613998413,0.058357395231723785,0.49622691761363635,6435.742729118094,2216.6163049471515,9213.274591619318,0.08015122264623642,0.21315227448940277,0.23623324930667877,2.0,0.05151861044665129,0.08724616495330703,0.8612352185585816,-201.57086181640625,73.6554946899414,-86.30986785888672,8.08271598815918,10.07634162902832,7.004530906677246,7.184916973114014,4.622305393218994,-19.646923065185547,1.8825799226760864,7.381137371063232,2.9294025897979736,-5.614010334014893,2.2339565753936768,-6.701074600219727,3.1737232208251953,-0.24297428131103516,2.7506749629974365,-0.8240697383880615,2.4284744262695312,2.2409508228302,2.107517957687378,-4.340651988983154,3.499458074569702,-2.845623016357422,3.897392988204956
C:\Users\dunnm\Downloads\Drum Sounds\90s MPC Sample Pack\90's MPC Sample Pack\Hats\Hi Hat 38.wav,hihat,0.19764172335600907,0.08774015307426453,0.05899900197982788,0.4890407986111111,6345.1614867898215,2260.0818219078133,9252.099609375,0.062176663428545,0.25707823038101196,0.652029275894165,1.0,0.20855394616323214,0.12606145126016863,0.6653845990044652,-166.26022338867188,96.39630889892578,-58.94114303588867,12.939319610595703,18.441381454467773,4.17913293838501,6.014204025268555,6.593660354614258,-13.857569694519043,5.456164836883545,15.290959358215332,4.880588054656982,-4.906554698944092,2.7408287525177,4.179176330566406,4.693918704986572,15.006710052490234,4.27032470703125,-2.408503532409668,1.6641888618469238,5.7903666496276855,3.828012466430664,1.4873526096343994,2.1842212677001953,8.777241706848145,3.5315651893615723
