file,label,duration_sec,tempo_est,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,1,12.0,107.666015625,0.1352163702249527,0.0575045645236969,0.019116635940522243,1255.4684653222357,2004.6158035428073,2681.4460680609286,0.0032725553028285503,2.5851855278015137,4.830447673797607,-215.6324920654297,101.21638488769531,115.65677642822266,19.488880157470703,9.929203987121582,19.19278907775879,33.717933654785156,9.654884338378906,12.728775024414062,11.408214569091797,19.79062271118164,5.394904136657715,7.760919570922852,7.763041019439697,14.480232238769531,6.146014213562012,5.641911506652832,5.415984630584717,6.796894550323486,4.412781715393066,4.68562650680542,6.098646640777588,6.588919639587402,4.564392566680908,-4.637392044067383,5.285812854766846
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,3,12.0,129.19921875,0.0651671290397644,0.07157532125711441,0.22693650265957446,3786.4980683248,2993.67406445687,7487.9735478118955,0.10082283616065979,2.2281904220581055,4.160691261291504,-209.0076446533203,102.11041259765625,38.77342224121094,37.492305755615234,19.32001495361328,15.223651885986328,27.09105110168457,11.880393981933594,7.33253288269043,8.985705375671387,8.937861442565918,7.629408836364746,-1.4585801362991333,8.878233909606934,3.7188363075256348,6.38587760925293,-3.095341920852661,6.242688179016113,5.165297031402588,7.214049816131592,-5.058459758758545,5.756192207336426,-0.7876750230789185,6.170999526977539,-8.362287521362305,6.782032012939453
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,1,12.0,95.703125,0.11702313274145126,0.11282622814178467,0.14250729116295938,2816.2189767274067,2694.6435568781267,5735.370734858559,0.05182233080267906,3.3061683177948,5.333505153656006,-217.68568420410156,104.23701477050781,57.82050704956055,32.76516342163086,8.513360977172852,35.88286209106445,16.597309112548828,25.32832908630371,9.258617401123047,17.90363883972168,30.062646865844727,12.838422775268555,9.244515419006348,10.880005836486816,16.680625915527344,8.547202110290527,10.729056358337402,8.798576354980469,9.861528396606445,7.189019203186035,6.058440685272217,6.137930393218994,9.804729461669922,6.315794944763184,1.4844865798950195,4.348697662353516
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,3,12.0,143.5546875,0.06892747431993484,0.06414858996868134,0.11770883704061895,2658.8826040459294,2670.4061964643815,5560.689392680126,0.06404697895050049,2.8597819805145264,5.599545955657959,-242.99537658691406,116.91515350341797,74.00907135009766,42.65961837768555,21.04988670349121,15.094983100891113,28.434194564819336,7.298661231994629,13.943059921264648,9.036745071411133,17.70246696472168,6.93996000289917,6.285839557647705,7.69244384765625,9.20405101776123,7.723565578460693,3.891099452972412,9.615619659423828,4.744616508483887,6.627908706665039,-0.605598509311676,5.808514595031738,3.284614086151123,5.730649471282959,-2.568460464477539,5.42409086227417
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,3,12.0,86.1328125,0.09105826914310455,0.0795835480093956,0.14971912022485492,3183.3214688242306,2883.5206493217006,6602.050922917674,0.06328584253787994,2.1054437160491943,3.912592887878418,-192.62161254882812,85.08598327636719,49.46464157104492,20.829010009765625,17.840633392333984,14.258411407470703,43.920509338378906,13.483526229858398,8.784796714782715,7.3798418045043945,21.282855987548828,6.180140495300293,3.6374940872192383,8.001391410827637,7.892354965209961,6.557534217834473,-2.73085880279541,5.802847862243652,6.545827388763428,7.385220527648926,1.3627209663391113,5.798781871795654,1.3802827596664429,6.015660285949707,-4.10129451751709,5.860494136810303
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,3,12.0,99.38401442307692,0.07932565361261368,0.07506303489208221,0.1470822125846228,2757.1925723353634,2680.6704438767333,5811.736552904376,0.04936680197715759,2.0562639236450195,4.0731000900268555,-190.7158203125,95.26982879638672,73.58889770507812,31.503480911254883,7.437436103820801,10.90128231048584,26.485090255737305,8.139708518981934,-3.629889965057373,14.060708045959473,6.430437088012695,9.90185546875,-1.924194574356079,10.832745552062988,3.253070831298828,7.911645412445068,-6.418673515319824,7.295440196990967,1.0964969396591187,7.435741424560547,-6.809968948364258,7.29577112197876,-1.5220835208892822,5.789323806762695,-5.0240983963012695,5.8121185302734375
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,3,12.0,112.34714673913044,0.08863955736160278,0.07249639928340912,0.029026761968085107,1547.7889668297264,2256.051590282715,3433.504641033003,0.008683418855071068,2.033745765686035,5.189907073974609,-312.9048156738281,138.48976135253906,78.23180389404297,28.63018226623535,39.12929916381836,14.880558013916016,44.18937301635742,6.347792148590088,23.368833541870117,10.892679214477539,26.467472076416016,6.923101425170898,13.512876510620117,7.206312656402588,16.297996520996094,7.1285271644592285,10.574549674987793,7.025726318359375,8.711566925048828,5.13547945022583,8.530311584472656,5.445008277893066,6.666441917419434,5.7491679191589355,4.3986639976501465,7.768909454345703
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,1,12.0,143.5546875,0.10260777175426483,0.07826080173254013,0.06097754472920696,2416.5993019639054,2719.664963968223,5617.562872113757,0.019203172996640205,2.188657522201538,4.589986324310303,-195.89996337890625,98.65055084228516,71.85206604003906,23.482606887817383,12.760270118713379,10.245455741882324,38.42367172241211,9.89084243774414,11.11425495147705,8.790864944458008,26.315261840820312,7.636819362640381,11.189910888671875,6.780574798583984,15.066380500793457,5.946139812469482,7.627960681915283,5.882876396179199,10.269073486328125,6.266605854034424,2.510469436645508,5.353200912475586,7.738916397094727,5.06225061416626,2.7358524799346924,4.453509330749512
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,0,12.0,117.45383522727273,0.05467778816819191,0.05560121312737465,0.20166676740812378,3512.9298301246367,2849.704634418451,6628.353084955271,0.061567455530166626,1.752861499786377,2.4700160026550293,-211.03346252441406,58.65046691894531,49.87207794189453,33.31886291503906,33.43337631225586,23.40322494506836,26.815336227416992,12.941308975219727,-12.278960227966309,11.294281959533691,30.18623924255371,10.9884672164917,-5.049502372741699,7.6504316329956055,4.964998722076416,6.722404956817627,7.656830310821533,10.96219253540039,2.6649153232574463,8.32492733001709,7.360989093780518,8.34555435180664,0.723176896572113,5.550021648406982,-0.3497622609138489,6.286533832550049
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,1,12.0,86.1328125,0.051962465047836304,0.054732464253902435,0.21758454726789167,3387.772639048249,2569.02542287208,6314.955431349734,0.06649085134267807,1.5641671419143677,3.391955852508545,-245.2789306640625,98.05616760253906,38.1940803527832,49.76511001586914,0.23760348558425903,22.215476989746094,22.52973175048828,20.86905860900879,-15.211956024169922,19.477603912353516,12.152588844299316,9.330343246459961,-2.5423572063446045,11.921890258789062,8.32198715209961,8.087030410766602,-2.310831069946289,7.488641738891602,8.646159172058105,7.287357807159424,-1.6310596466064453,8.107460021972656,1.554951548576355,8.303277969360352,-3.5148675441741943,5.649855136871338
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,0,12.0,161.4990234375,0.11517259478569031,0.053891006857156754,0.07841116870164411,2064.804084463253,2397.276818208118,4441.337682845745,0.024999478831887245,2.021536111831665,3.4128873348236084,-121.68795013427734,68.53956604003906,106.70562744140625,28.03493881225586,1.2169439792633057,23.21578025817871,18.252147674560547,8.893754005432129,-0.6545389890670776,9.226608276367188,13.88609504699707,9.05639934539795,2.0004146099090576,6.77136754989624,6.824709892272949,6.0042643547058105,0.49781620502471924,7.223564147949219,8.502296447753906,8.961592674255371,0.4522727131843567,6.71624231338501,5.971724987030029,4.346028804779053,-0.4625803530216217,4.616525650024414
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,3,12.0,112.34714673913044,0.06812646985054016,0.062156494706869125,0.17984711224613154,3482.104997243715,3078.08741861556,7287.864699815643,0.0814567357301712,2.0357394218444824,4.014930725097656,-202.29730224609375,98.48235321044922,46.177425384521484,26.78788185119629,16.346439361572266,20.359798431396484,21.46947479248047,11.663619041442871,11.029905319213867,9.11674976348877,14.933956146240234,10.909513473510742,4.579495429992676,9.756048202514648,11.012242317199707,9.034775733947754,6.686988353729248,8.93647289276123,6.802548408508301,8.043983459472656,4.17512321472168,7.5959978103637695,6.227294445037842,8.267373085021973,-0.9920968413352966,8.929861068725586
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,3,12.0,172.265625,0.09631647169589996,0.09246881306171417,0.2585085605053192,3628.1981089330625,2868.3632276515104,7005.746418641199,0.09476906806230545,2.1412272453308105,4.191814422607422,-211.0553436279297,130.10736083984375,34.261009216308594,35.22392272949219,17.149044036865234,24.14112663269043,26.458276748657227,11.838776588439941,2.505559206008911,14.506908416748047,16.838459014892578,11.009124755859375,-3.6247620582580566,13.702603340148926,4.257885456085205,10.83372688293457,-3.195803642272949,10.236100196838379,1.2516058683395386,8.970600128173828,-1.307051658630371,8.355178833007812,6.369283199310303,6.959927558898926,-4.548418045043945,9.480079650878906
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,0,12.0,89.10290948275862,0.15286871790885925,0.07212166488170624,0.07286535148694391,2619.3167980223043,2975.145434809079,6372.641091558873,0.03563448041677475,2.455247640609741,4.195013046264648,-142.19541931152344,82.0931625366211,66.56343841552734,16.4119930267334,31.66851234436035,14.265799522399902,31.59425926208496,7.656031131744385,12.49398422241211,7.247890472412109,25.47039794921875,9.160462379455566,7.924531936645508,8.723336219787598,11.968254089355469,8.905049324035645,5.404153347015381,8.79659366607666,6.244173049926758,7.744666576385498,2.1146249771118164,5.351047992706299,3.1907835006713867,5.614704608917236,-2.0896270275115967,6.218354225158691
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,1,12.0,117.45383522727273,0.07671216130256653,0.09167364984750748,0.1267122899540619,3211.675299625577,2927.7607919905345,6717.963697186291,0.06578872352838516,2.117844820022583,4.10234260559082,-264.0393371582031,94.71964263916016,38.351871490478516,31.987773895263672,26.38029670715332,17.249414443969727,36.71025466918945,14.304952621459961,7.123086929321289,12.194254875183105,19.56654930114746,12.723062515258789,7.287384033203125,13.255061149597168,11.405624389648438,12.222306251525879,3.110295295715332,10.825509071350098,6.044150352478027,7.59998083114624,0.3906139135360718,7.891234874725342,2.0451056957244873,9.154508590698242,-5.4022626876831055,9.526559829711914
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,2,12.0,112.34714673913044,0.08290334790945053,0.05764635279774666,0.07118706177466151,2567.880856269339,2879.0093152731406,6049.788820720503,0.02438315749168396,1.855149507522583,3.0204384326934814,-247.21810913085938,69.17237854003906,52.478912353515625,19.342269897460938,27.098064422607422,11.090743064880371,45.52049255371094,11.164824485778809,16.390625,9.031037330627441,28.619571685791016,9.0966157913208,11.051933288574219,7.350066661834717,13.929149627685547,7.160303592681885,6.251716613769531,9.364192008972168,15.33020305633545,10.947216987609863,7.414933681488037,7.33615779876709,6.485247611999512,6.608251571655273,0.03160163015127182,7.599654674530029
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,0,12.0,117.45383522727273,0.09596438705921173,0.06738462299108505,0.10793660088249517,2915.009847886614,2914.6428863088936,6446.7577936109765,0.053061652928590775,2.90401554107666,5.257350921630859,-178.35687255859375,101.1322021484375,62.01641082763672,28.27503204345703,19.323802947998047,15.710915565490723,29.77211570739746,8.534703254699707,9.656744956970215,9.878190040588379,18.89525032043457,9.291500091552734,4.14738130569458,8.61824893951416,8.52525806427002,8.516780853271484,4.9876708984375,9.678523063659668,6.2986249923706055,6.255129814147949,0.002242304151877761,6.075916290283203,3.6615021228790283,6.467169284820557,-3.5401599407196045,5.390225887298584
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,1,12.0,117.45383522727273,0.08908061683177948,0.06535615026950836,0.07561275991295938,2660.5229018939153,2881.8810831469937,6092.313773120164,0.03591888025403023,3.097294330596924,5.528524875640869,-215.73190307617188,108.44005584716797,67.49592590332031,28.9128475189209,24.062484741210938,14.140219688415527,31.410253524780273,8.298130989074707,11.532751083374023,7.669157981872559,21.7225284576416,6.942577362060547,8.045594215393066,7.4921183586120605,8.204681396484375,7.549042224884033,3.3241140842437744,7.28046178817749,4.672813892364502,5.73369026184082,-0.5211816430091858,5.563972473144531,2.0500028133392334,5.9477314949035645,-3.615234851837158,6.806401252746582
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,1,12.0,172.265625,0.11675212532281876,0.06135876476764679,0.16472456026353965,3472.1640639762536,3154.013681207551,7458.193586043279,0.05683320015668869,1.7133697271347046,2.8683817386627197,-112.821533203125,62.57423782348633,49.342063903808594,25.25851058959961,23.2174129486084,11.870183944702148,23.98694610595703,9.173815727233887,9.830748558044434,6.249383926391602,16.273950576782227,7.824565410614014,4.865820407867432,7.1387248039245605,11.141816139221191,5.5237579345703125,7.843850135803223,5.30242395401001,9.194774627685547,5.308467864990234,4.9502034187316895,5.537745952606201,7.172988414764404,5.351833820343018,-0.5824233889579773,6.501101970672607
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,2,12.0,112.34714673913044,0.08654924482107162,0.07291725277900696,0.10147749939555126,2756.503172058218,2824.899943765923,6058.5562080663685,0.03022184409201145,2.0453073978424072,4.311705112457275,-231.68502807617188,122.20024871826172,53.516719818115234,39.56896209716797,35.23027420043945,15.772648811340332,38.156288146972656,9.969939231872559,13.446558952331543,10.685647010803223,24.30904197692871,8.996620178222656,6.075387001037598,9.685084342956543,11.755528450012207,7.9476752281188965,5.902142524719238,8.512604713439941,6.439999103546143,7.451254367828369,3.6995139122009277,6.19638204574585,4.378710746765137,5.660473823547363,1.6508750915527344,8.634272575378418
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,2,12.0,143.5546875,0.052700772881507874,0.060780856758356094,0.07324407640232108,1648.8782844158468,1956.9088922042765,3268.423692124033,0.028923891484737396,1.8748557567596436,4.250088214874268,-341.068359375,111.82182312011719,99.0957260131836,46.72004318237305,15.489136695861816,24.395761489868164,35.98781204223633,12.4702730178833,17.73847198486328,10.370450019836426,20.734132766723633,6.134315013885498,9.847672462463379,9.305038452148438,9.999458312988281,8.22280216217041,4.890720844268799,9.239681243896484,7.8176350593566895,8.594826698303223,4.33299446105957,9.35811710357666,4.088744640350342,7.458523750305176,1.352597951889038,6.327517986297607
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,0,12.0,135.99917763157896,0.17421013116836548,0.06177763640880585,0.0713183404859768,2717.082340044967,3147.1033086979396,6815.633641728119,0.019172754138708115,2.3450186252593994,3.7335503101348877,-127.5542221069336,85.0730209350586,59.05757141113281,12.73900032043457,38.6447639465332,10.478838920593262,36.305938720703125,5.868689060211182,16.251235961914062,5.405511379241943,28.411954879760742,5.516232013702393,12.978839874267578,5.905749320983887,13.980746269226074,5.371016979217529,6.952983856201172,6.012970447540283,8.359305381774902,5.976966381072998,4.542795181274414,3.362044095993042,5.970585823059082,3.792616367340088,-0.5362909436225891,4.737281799316406
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,1,12.0,86.1328125,0.0362597331404686,0.0433395616710186,0.17620908637572533,3021.67688397353,2630.8256905602457,6016.135381407156,0.06826712936162949,1.902194619178772,3.87044358253479,-235.4856414794922,91.92792510986328,65.42124938964844,34.64926528930664,2.713261365890503,15.995970726013184,29.948583602905273,12.778874397277832,-4.736304759979248,11.032773971557617,5.625204086303711,8.862266540527344,-3.0323379039764404,7.758094787597656,1.951046347618103,9.069994926452637,-7.143295764923096,7.311412811279297,6.846051216125488,9.687308311462402,-1.282033085823059,9.223511695861816,1.2238225936889648,6.860594272613525,-4.476546287536621,6.088276386260986
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,2,12.0,112.34714673913044,0.07460195571184158,0.08961635082960129,0.18247740872823984,3051.5006565110793,2713.473086022398,6196.814366235493,0.06330403685569763,1.9305849075317383,3.8632640838623047,-243.6148681640625,88.81717681884766,55.05520248413086,47.6515998840332,12.429009437561035,19.2177791595459,24.752302169799805,13.808894157409668,-1.0339704751968384,15.880902290344238,12.3392972946167,13.258306503295898,-0.9579711556434631,13.423171997070312,2.141779661178589,10.754372596740723,1.9774292707443237,6.7461748123168945,0.701336681842804,8.344895362854004,2.940523862838745,6.594586372375488,4.16546106338501,6.871638774871826,1.936895728111267,5.948205947875977
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,0,12.0,69.83741554054055,0.06555770337581635,0.05534479767084122,0.05896775265957447,2310.4989440276554,2569.429485007199,5229.652838642408,0.021813785657286644,2.0030994415283203,4.590904235839844,-250.94493103027344,111.06056213378906,75.69207763671875,30.512075424194336,19.760894775390625,15.839170455932617,39.539695739746094,10.05486011505127,8.450812339782715,9.621712684631348,19.047313690185547,7.00833797454834,4.240194797515869,6.626945495605469,10.514213562011719,6.171942234039307,0.9112560749053955,6.693493366241455,6.202556133270264,7.35554313659668,1.6202949285507202,6.8109893798828125,2.926832437515259,6.42634916305542,-1.7110917568206787,7.61156702041626
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,0,12.0,89.10290948275862,0.13790680468082428,0.10231294482946396,0.0399823954303675,2327.5057786550956,2817.2221924386185,5406.041842964217,0.010647213086485863,2.4350762367248535,4.636703968048096,-247.0354461669922,92.867919921875,56.19908905029297,31.738069534301758,25.297657012939453,18.511497497558594,36.67174530029297,6.859902381896973,24.73997688293457,7.731310844421387,31.406057357788086,5.797860145568848,20.307531356811523,6.238651275634766,21.234363555908203,5.0997490882873535,14.309011459350586,5.507513523101807,16.140470504760742,4.095733165740967,9.608051300048828,4.884179592132568,10.05026912689209,6.480565071105957,5.909485816955566,6.722533226013184
